last_access,filepath,Size_GB
2018-11-13,VVVP_BRIC9_VOL01,27.672739186999994
2018-11-13,VVVP_NFS_186VOL01,1.3193142889999998
2018-11-14,VVVP_BRIC9_VOL01,10.000409287000004
2018-11-14,VVVP_NFS_186VOL01,0.7018575909999999
2018-11-15,VVVP_BRIC9_VOL01,14.421515801999995
2018-11-15,VVVP_NFS_186VOL01,1.295115911
2018-11-16,VVVP_BRIC9_VOL01,42.74525984000001
2018-11-16,VVVP_NFS_186VOL01,0.6589964229999999
2018-11-17,VVVP_BRIC9_VOL01,10.451991717999991
2018-11-17,VVVP_NFS_186VOL01,0.061273913
2018-11-18,VVVP_BRIC9_VOL01,8.447655525000002
2018-11-18,VVVP_NFS_186VOL01,0.157525844
2018-11-19,VVVP_BRIC9_VOL01,25.140998574
2018-11-19,VVVP_NFS_186VOL01,0.34525542900000006
2018-11-20,VVVP_BRIC9_VOL01,20.41676312900003
2018-11-20,VVVP_NFS_186VOL01,1.8912985500000004
2018-11-21,VVVP_BRIC9_VOL01,16.392516721000003
2018-11-21,VVVP_NFS_186VOL01,1.9064989500000005
2018-11-22,VVVP_BRIC9_VOL01,24.746158977999997
2018-11-22,VVVP_NFS_186VOL01,3.911114674999998
2018-11-23,VVVP_BRIC9_VOL01,47.121641526999994
2018-11-23,VVVP_NFS_186VOL01,2.623533875
2018-11-24,VVVP_BRIC9_VOL01,28.149944636000033
2018-11-24,VVVP_NFS_186VOL01,0.022500208
2018-11-25,VVVP_BRIC9_VOL01,33.448622007999965
2018-11-25,VVVP_NFS_186VOL01,1.062666798
2018-11-26,VVVP_BRIC9_VOL01,40.759569034
2018-11-26,VVVP_NFS_186VOL01,5.160185091200001
2018-11-27,VVVP_BRIC9_VOL01,37.40814083499997
2018-11-27,VVVP_NFS_186VOL01,0.4769185877035001
2018-11-28,VVVP_BRIC9_VOL01,39.460681827000045
2018-11-28,VVVP_NFS_186VOL01,1.4826782139999999
2018-11-29,VVVP_BRIC9_VOL01,40.111829287999974
2018-11-29,VVVP_NFS_186VOL01,0.072017638
2018-11-30,VVVP_BRIC9_VOL01,30.135907077000006
2018-11-30,VVVP_NFS_186VOL01,0.4218324
2018-12-01,VVVP_BRIC9_VOL01,17.268766385000003
2018-12-01,VVVP_NFS_186VOL01,0.10320178600000002
2018-12-02,VVVP_BRIC9_VOL01,25.018962172999966
2018-12-02,VVVP_NFS_186VOL01,0.079153371
2018-12-03,VVVP_BRIC9_VOL01,61.41870409199995
2018-12-03,VVVP_NFS_186VOL01,1.4437587669999998
2018-12-04,VVVP_BRIC9_VOL01,38.74907080800001
2018-12-04,VVVP_NFS_186VOL01,1.6909856479999996
2018-12-05,VVVP_BRIC9_VOL01,74.65001716900012
2018-12-05,VVVP_NFS_186VOL01,0.841305407
2018-12-06,VVVP_BRIC9_VOL01,89.98439725639994
2018-12-06,VVVP_NFS_186VOL01,0.8434142010000002
2018-12-07,VVVP_BRIC9_VOL01,67.69242764500001
2018-12-07,VVVP_NFS_186VOL01,0.6724922259999999
2018-12-08,VVVP_BRIC9_VOL01,33.57112750199998
2018-12-08,VVVP_NFS_186VOL01,0.072221233
2018-12-08,VVVP_NFS_186VOL03,17.439070310999995
2018-12-09,VVVP_BRIC9_VOL01,14.722448031000003
2018-12-09,VVVP_NFS_186VOL01,0.26578238100000007
2018-12-09,VVVP_NFS_186VOL03,23.082888668999985
2018-12-10,VVVP_BRIC9_VOL01,14.268521038999998
2018-12-10,VVVP_NFS_186VOL01,0.396960465
2018-12-10,VVVP_NFS_186VOL03,41.25574452299997
2018-12-11,VVVP_BRIC9_VOL01,7.279227437
2018-12-11,VVVP_NFS_186VOL01,0.2042422007
2018-12-11,VVVP_NFS_186VOL03,81.37859355599991
2018-12-12,VVVP_BRIC9_VOL01,12.251148771000006
2018-12-12,VVVP_NFS_186VOL03,68.91703240199989
2018-12-13,VVVP_BRIC9_VOL01,10.775289283
2018-12-13,VVVP_NFS_186VOL03,50.7813612220001
2018-12-14,VVVP_BRIC9_VOL01,0.22103070500000005
2018-12-14,VVVP_NFS_186VOL03,70.63338668400006
2018-12-15,VVVP_BRIC9_VOL01,0.5786503550000002
2018-12-15,VVVP_NFS_186VOL03,40.89491010399999
2018-12-16,VVVP_BRIC9_VOL01,5.331518284999999
2018-12-16,VVVP_NFS_186VOL01,0.107851378
2018-12-16,VVVP_NFS_186VOL03,51.58454313200006
2018-12-17,VVVP_BRIC9_VOL01,2.0466105780000006
2018-12-17,VVVP_NFS_186VOL01,0.200408436
2018-12-17,VVVP_NFS_186VOL03,60.92650784100004
2018-12-18,VVVP_BRIC9_VOL01,1.031132083
2018-12-18,VVVP_NFS_186VOL03,84.18795026299996
2018-12-19,VVVP_BRIC9_VOL01,2.8410417470000002
2018-12-19,VVVP_NFS_186VOL01,0.044789668
2018-12-19,VVVP_NFS_186VOL03,74.93832599599996
2018-12-20,VVVP_BRIC9_VOL01,4.200211224000001
2018-12-20,VVVP_NFS_186VOL01,0.189557363
2018-12-20,VVVP_NFS_186VOL03,79.82432079300018
2018-12-21,VVVP_BRIC9_VOL01,0.455451301
2018-12-21,VVVP_NFS_186VOL01,0.292720729
2018-12-21,VVVP_NFS_186VOL03,62.10328828100006
2018-12-22,VVVP_BRIC9_VOL01,0.638206066
2018-12-22,VVVP_NFS_186VOL01,0.367845281
2018-12-22,VVVP_NFS_186VOL03,48.971085187000014
2018-12-23,VVVP_BRIC9_VOL01,2.9065943430000005
2018-12-23,VVVP_NFS_186VOL03,48.14940386370353
2018-12-24,VVVP_BRIC9_VOL01,1.7968358969999993
2018-12-24,VVVP_NFS_186VOL01,0.5159910840000002
2018-12-24,VVVP_NFS_186VOL03,79.90580058030011
2018-12-25,VVVP_NFS_186VOL03,51.70350651500003
2018-12-26,VVVP_BRIC9_VOL01,3.0648747600000004
2018-12-26,VVVP_NFS_186VOL01,0.436258779
2018-12-26,VVVP_NFS_186VOL03,52.80388202799998
2018-12-27,VVVP_BRIC9_VOL01,3.3154589590000003
2018-12-27,VVVP_NFS_186VOL01,0.128773836
2018-12-27,VVVP_NFS_186VOL03,74.93236192100005
2018-12-28,VVVP_BRIC9_VOL01,0.296561154
2018-12-28,VVVP_NFS_186VOL01,0.075127599
2018-12-28,VVVP_NFS_186VOL03,68.13113546400002
2018-12-29,VVVP_BRIC9_VOL01,6.221715159999998
2018-12-29,VVVP_NFS_186VOL01,0.409315231
2018-12-29,VVVP_NFS_186VOL03,78.90226001199994
2018-12-30,VVVP_BRIC9_VOL01,3.854177863999999
2018-12-30,VVVP_NFS_186VOL03,46.808338969999866
2018-12-31,VVVP_BRIC9_VOL01,0.44708700200000007
2018-12-31,VVVP_NFS_186VOL03,69.51075976200002
2019-01-01,VVVP_BRIC9_VOL01,1.5381228110000003
2019-01-01,VVVP_NFS_186VOL01,0.037053712
2019-01-01,VVVP_NFS_186VOL03,59.13296294699995
2019-01-02,VVVP_BRIC9_VOL01,1.5889135820000004
2019-01-02,VVVP_NFS_186VOL01,0.08524260600000001
2019-01-02,VVVP_NFS_186VOL03,62.64419984799999
2019-01-03,VVVP_BRIC9_VOL01,2.0606125789999994
2019-01-03,VVVP_NFS_186VOL01,0.22906038899999998
2019-01-03,VVVP_NFS_186VOL03,92.50195309199992
2019-01-04,VVVP_BRIC9_VOL01,0.7483950579999998
2019-01-04,VVVP_NFS_186VOL03,91.47396314799988
2019-01-05,VVVP_BRIC9_VOL01,0.703499424
2019-01-05,VVVP_NFS_186VOL03,56.02183133899991
2019-01-06,VVVP_BRIC9_VOL01,0.129337331
2019-01-06,VVVP_NFS_186VOL03,42.77907165599992
2019-01-07,VVVP_BRIC9_VOL01,1.019074095
2019-01-07,VVVP_NFS_186VOL03,74.41697010800014
2019-01-08,VVVP_BRIC9_VOL01,0.9940191310000002
2019-01-08,VVVP_NFS_186VOL03,60.63314501199997
2019-01-09,VVVP_BRIC9_VOL01,1.0664194110000003
2019-01-09,VVVP_NFS_186VOL01,2.873879608000001
2019-01-09,VVVP_NFS_186VOL03,117.22316458099993
2019-01-10,VVVP_BRIC9_VOL01,0.5079409699999998
2019-01-10,VVVP_NFS_186VOL01,1.2229721729999998
2019-01-10,VVVP_NFS_186VOL03,48.596302004
2019-01-11,VVVP_BRIC9_VOL01,1.358639975
2019-01-11,VVVP_NFS_186VOL01,0.8688912519999998
2019-01-11,VVVP_NFS_186VOL03,129.174307067
2019-01-12,VVVP_BRIC9_VOL01,0.104082
2019-01-12,VVVP_NFS_186VOL03,37.53019462600005
2019-01-13,VVVP_NFS_186VOL03,61.40014890099986
2019-01-14,VVVP_BRIC9_VOL01,0.091765798
2019-01-14,VVVP_NFS_186VOL01,0.14457239200000002
2019-01-14,VVVP_NFS_186VOL03,55.70059424699999
2019-01-15,VVVP_BRIC9_VOL01,0.020945211
2019-01-15,VVVP_NFS_186VOL03,59.2196107340001
2019-01-16,VVVP_BRIC9_VOL01,0.6381628490000001
2019-01-16,VVVP_NFS_186VOL01,0.5227160000000001
2019-01-16,VVVP_NFS_186VOL03,50.65698962500004
2019-01-17,VVVP_BRIC9_VOL01,0.31489367599999996
2019-01-17,VVVP_NFS_186VOL03,70.34961758300008
2019-01-18,VVVP_BRIC9_VOL01,0.273095425
2019-01-18,VVVP_NFS_186VOL01,0.102203933
2019-01-18,VVVP_NFS_186VOL03,113.384876644
2019-01-18,VVVP_NFS_186VOL04,22.09914500899999
2019-01-19,VVVP_BRIC9_VOL01,1.101740927
2019-01-19,VVVP_NFS_186VOL01,0.036996991
2019-01-19,VVVP_NFS_186VOL03,18.251421339000014
2019-01-19,VVVP_NFS_186VOL04,55.619713451999985
2019-01-20,VVVP_BRIC9_VOL01,0.129987393
2019-01-20,VVVP_NFS_186VOL03,11.428467059000004
2019-01-20,VVVP_NFS_186VOL04,41.28607398800003
2019-01-21,VVVP_BRIC9_VOL01,0.501129063
2019-01-21,VVVP_NFS_186VOL01,0.018513103
2019-01-21,VVVP_NFS_186VOL03,8.707982687999998
2019-01-21,VVVP_NFS_186VOL04,80.147291179
2019-01-22,VVVP_BRIC9_VOL01,0.7683559320000001
2019-01-22,VVVP_NFS_186VOL03,11.055003113000012
2019-01-22,VVVP_NFS_186VOL04,80.29159195799986
2019-01-23,VVVP_BRIC9_VOL01,0.357752312
2019-01-23,VVVP_NFS_186VOL01,0.036595424
2019-01-23,VVVP_NFS_186VOL03,19.02117106699996
2019-01-23,VVVP_NFS_186VOL04,82.88234773099992
2019-01-24,VVVP_BRIC9_VOL01,2.6224496879999997
2019-01-24,VVVP_NFS_186VOL03,9.442815293000008
2019-01-24,VVVP_NFS_186VOL04,87.08925650700031
2019-01-25,VVVP_BRIC9_VOL01,0.788214075
2019-01-25,VVVP_NFS_186VOL01,0.09594623
2019-01-25,VVVP_NFS_186VOL03,5.9228076089999995
2019-01-25,VVVP_NFS_186VOL04,80.90583499799983
2019-01-26,VVVP_BRIC9_VOL01,0.523419445
2019-01-26,VVVP_NFS_186VOL03,6.435183819999998
2019-01-26,VVVP_NFS_186VOL04,59.032715980000035
2019-01-27,VVVP_BRIC9_VOL01,0.028423349
2019-01-27,VVVP_NFS_186VOL03,0.497738103
2019-01-27,VVVP_NFS_186VOL04,56.525838994000054
2019-01-28,VVVP_BRIC9_VOL01,1.48817352
2019-01-28,VVVP_NFS_186VOL01,0.016343536
2019-01-28,VVVP_NFS_186VOL03,2.7485488289999993
2019-01-28,VVVP_NFS_186VOL04,77.75793350300012
2019-01-29,VVVP_BRIC9_VOL01,0.7022488149999999
2019-01-29,VVVP_NFS_186VOL01,0.3652365079999999
2019-01-29,VVVP_NFS_186VOL03,7.2908196929999995
2019-01-29,VVVP_NFS_186VOL04,80.30813938999977
2019-01-30,VVVP_BRIC9_VOL01,1.0670313980000001
2019-01-30,VVVP_NFS_186VOL01,0.063199538
2019-01-30,VVVP_NFS_186VOL03,22.62630957200002
2019-01-30,VVVP_NFS_186VOL04,115.89536421700006
2019-01-31,VVVP_BRIC9_VOL01,0.6395882879999999
2019-01-31,VVVP_NFS_186VOL01,0.000414384
2019-01-31,VVVP_NFS_186VOL03,4.4276061239999995
2019-01-31,VVVP_NFS_186VOL04,67.77986784100007
2019-02-01,VVVP_BRIC9_VOL01,0.027717669
2019-02-01,VVVP_NFS_186VOL03,1.7372704010000004
2019-02-01,VVVP_NFS_186VOL04,60.93225532100002
2019-02-02,VVVP_BRIC9_VOL01,0.07514561
2019-02-02,VVVP_NFS_186VOL01,0.018054309
2019-02-02,VVVP_NFS_186VOL03,2.0042620199999996
2019-02-02,VVVP_NFS_186VOL04,50.05305831799998
2019-02-03,VVVP_BRIC9_VOL01,0.046453108
2019-02-03,VVVP_NFS_186VOL03,2.0320743609999994
2019-02-03,VVVP_NFS_186VOL04,43.55802875170351
2019-02-04,VVVP_BRIC9_VOL01,0.6792505579999999
2019-02-04,VVVP_NFS_186VOL01,0.172035396
2019-02-04,VVVP_NFS_186VOL03,1.9253455819999996
2019-02-04,VVVP_NFS_186VOL04,81.02142772199987
2019-02-05,VVVP_BRIC9_VOL01,0.256751592
2019-02-05,VVVP_NFS_186VOL03,3.2720693040000013
2019-02-05,VVVP_NFS_186VOL04,94.37814569460008
2019-02-06,VVVP_BRIC9_VOL01,0.076557077
2019-02-06,VVVP_NFS_186VOL01,0.009617246
2019-02-06,VVVP_NFS_186VOL03,0.6599893150000001
2019-02-06,VVVP_NFS_186VOL04,136.59112762399974
2019-02-07,VVVP_BRIC9_VOL01,0.4278015400000001
2019-02-07,VVVP_NFS_186VOL01,0.129557547
2019-02-07,VVVP_NFS_186VOL03,13.936909624000004
2019-02-07,VVVP_NFS_186VOL04,105.28100093899984
2019-02-08,VVVP_BRIC9_VOL01,1.2839815710000002
2019-02-08,VVVP_NFS_186VOL01,1.0076804050000001
2019-02-08,VVVP_NFS_186VOL03,2.022929325
2019-02-08,VVVP_NFS_186VOL04,109.36077602799982
2019-02-09,VVVP_BRIC9_VOL01,0.309738453
2019-02-09,VVVP_NFS_186VOL03,0.31995389300000004
2019-02-09,VVVP_NFS_186VOL04,80.2114158040001
2019-02-10,VVVP_NFS_186VOL01,0.018949266
2019-02-10,VVVP_NFS_186VOL03,0.44648615299999994
2019-02-10,VVVP_NFS_186VOL04,57.27884421299997
2019-02-11,VVVP_BRIC9_VOL01,0.192066001
2019-02-11,VVVP_NFS_186VOL01,0.062322898
2019-02-11,VVVP_NFS_186VOL03,1.345161722
2019-02-11,VVVP_NFS_186VOL04,91.21734799600009
2019-02-12,VVVP_BRIC9_VOL01,0.134442725
2019-02-12,VVVP_NFS_186VOL03,0.33594733900000007
2019-02-12,VVVP_NFS_186VOL04,180.0826486100001
2019-02-13,VVVP_BRIC9_VOL01,0.12269273800000002
2019-02-13,VVVP_NFS_186VOL01,0.24129932299999998
2019-02-13,VVVP_NFS_186VOL03,0.538531792
2019-02-13,VVVP_NFS_186VOL04,109.14448460970367
2019-02-14,VVVP_BRIC9_VOL01,0.142012616
2019-02-14,VVVP_NFS_186VOL03,0.6455174780000001
2019-02-14,VVVP_NFS_186VOL04,74.47490096699994
2019-02-15,VVVP_BRIC9_VOL01,0.207268774
2019-02-15,VVVP_NFS_186VOL01,0.037973598
2019-02-15,VVVP_NFS_186VOL03,5.681031957999998
2019-02-15,VVVP_NFS_186VOL04,86.09379982600011
2019-02-16,VVVP_BRIC9_VOL01,0.13401476199999998
2019-02-16,VVVP_NFS_186VOL01,0.10735321
2019-02-16,VVVP_NFS_186VOL03,0.9803502060000001
2019-02-16,VVVP_NFS_186VOL04,19.67318970200001
2019-02-17,VVVP_BRIC9_VOL01,0.24681719900000004
2019-02-17,VVVP_NFS_186VOL03,0.656731574
2019-02-17,VVVP_NFS_186VOL04,3.775154053
2019-02-18,VVVP_BRIC9_VOL01,0.388265352
2019-02-18,VVVP_NFS_186VOL01,1.368979203
2019-02-18,VVVP_NFS_186VOL03,5.107873028999999
2019-02-18,VVVP_NFS_186VOL04,26.173267993999975
2019-02-19,VVVP_BRIC9_VOL01,0.011806007
2019-02-19,VVVP_NFS_186VOL03,0.8058968619999999
2019-02-19,VVVP_NFS_186VOL04,13.267468472000006
2019-02-20,VVVP_BRIC9_VOL01,1.9651547640000004
2019-02-20,VVVP_NFS_186VOL03,2.497720169
2019-02-20,VVVP_NFS_186VOL04,65.52694312199998
2019-02-21,VVVP_BRIC9_VOL01,0.14315744600000002
2019-02-21,VVVP_NFS_186VOL01,0.084258873
2019-02-21,VVVP_NFS_186VOL03,2.856281764
2019-02-21,VVVP_NFS_186VOL04,84.45859678000008
2019-02-22,VVVP_BRIC9_VOL01,2.724366488999999
2019-02-22,VVVP_NFS_186VOL01,0.7679895589999999
2019-02-22,VVVP_NFS_186VOL03,3.8710906750000014
2019-02-22,VVVP_NFS_186VOL04,107.68117395099999
2019-02-23,VVVP_NFS_186VOL03,0.7970396340000001
2019-02-23,VVVP_NFS_186VOL04,53.23725493900001
2019-02-23,volume_number03,18.130438868
2019-02-24,VVVP_BRIC9_VOL01,0.13387767
2019-02-24,VVVP_NFS_186VOL03,2.651618471
2019-02-24,VVVP_NFS_186VOL04,6.917614976999995
2019-02-24,volume_number03,56.007118119
2019-02-25,VVVP_BRIC9_VOL01,2.8805590750000007
2019-02-25,VVVP_NFS_186VOL01,0.11901762399999999
2019-02-25,VVVP_NFS_186VOL03,2.2087771480000002
2019-02-25,VVVP_NFS_186VOL04,25.84696192200002
2019-02-25,volume_number03,91.90067864499994
2019-02-26,VVVP_BRIC9_VOL01,1.140095485
2019-02-26,VVVP_NFS_186VOL01,0.065407754
2019-02-26,VVVP_NFS_186VOL03,1.9522033970000001
2019-02-26,VVVP_NFS_186VOL04,8.585174779200003
2019-02-26,volume_number03,108.38444038899983
2019-02-27,VVVP_BRIC9_VOL01,0.378625702
2019-02-27,VVVP_NFS_186VOL01,0.003236163
2019-02-27,VVVP_NFS_186VOL03,0.15872123500000002
2019-02-27,VVVP_NFS_186VOL04,8.830334619000002
2019-02-27,volume_number03,95.88197821200004
2019-02-28,VVVP_BRIC9_VOL01,0.029269608
2019-02-28,VVVP_NFS_186VOL01,0.012588501
2019-02-28,VVVP_NFS_186VOL03,0.40861226
2019-02-28,VVVP_NFS_186VOL04,4.848613146000001
2019-02-28,volume_number03,91.7736426180001
2019-03-01,VVVP_BRIC9_VOL01,0.094653453
2019-03-01,VVVP_NFS_186VOL03,0.14581555000000004
2019-03-01,VVVP_NFS_186VOL04,9.953722418
2019-03-01,volume_number03,142.32039631800026
2019-03-02,VVVP_BRIC9_VOL01,0.024060335
2019-03-02,VVVP_NFS_186VOL01,0.009177389
2019-03-02,VVVP_NFS_186VOL03,0.504372619
2019-03-02,VVVP_NFS_186VOL04,1.4188463669999998
2019-03-02,volume_number03,101.40652587700018
2019-03-03,VVVP_BRIC9_VOL01,0.085029758
2019-03-03,VVVP_NFS_186VOL03,1.2739015662
2019-03-03,VVVP_NFS_186VOL04,1.8076492020000003
2019-03-03,volume_number03,86.56758408300006
2019-03-04,VVVP_BRIC9_VOL01,0.031212841999999998
2019-03-04,VVVP_NFS_186VOL03,0.221058563
2019-03-04,VVVP_NFS_186VOL04,2.277715836
2019-03-04,volume_number03,126.01682519399988
2019-03-05,VVVP_NFS_186VOL03,0.9770189979999999
2019-03-05,VVVP_NFS_186VOL04,1.372839957
2019-03-05,volume_number03,137.75445492799977
2019-03-06,VVVP_BRIC9_VOL01,0.28403554899999994
2019-03-06,VVVP_NFS_186VOL03,1.724564681
2019-03-06,VVVP_NFS_186VOL04,2.201716069999999
2019-03-06,volume_number03,174.59619717500004
2019-03-07,VVVP_BRIC9_VOL01,0.049583126000000005
2019-03-07,VVVP_NFS_186VOL03,0.340973308
2019-03-07,VVVP_NFS_186VOL04,3.297403588000001
2019-03-07,volume_number03,157.22532271100013
2019-03-08,volume_number03,126.76312664799983
2019-03-09,VVVP_NFS_186VOL03,0.027462716
2019-03-09,volume_number03,114.71281877300036
2019-03-10,volume_number03,80.96640487399995
2019-03-11,VVVP_NFS_186VOL04,0.121411744
2019-03-11,volume_number03,134.55242796899995
2019-03-12,volume_number03,151.59153984400004
2019-03-13,volume_number03,152.02653650700012
2019-03-14,volume_number03,134.77366528799993
2019-03-15,VVVP_NFS_186VOL01,0.016501358
2019-03-15,volume_number03,141.07173866400007
2019-03-16,volume_number03,92.63015432299984
2019-03-17,volume_number03,95.33477565100006
2019-03-18,volume_number03,82.25252538799984
2019-03-19,volume_number03,1.9260303250000002
2019-03-19,volume_number04,33.67962474000002
2019-03-20,VVVP_NFS_186VOL01,0.006746037
2019-03-20,volume_number03,1.5240931759999998
2019-03-20,volume_number04,131.6234458750002
2019-03-21,volume_number03,1.176157593
2019-03-21,volume_number04,151.48550755799965
2019-03-22,volume_number03,0.837812438
2019-03-22,volume_number04,153.3620444489999
2019-03-23,volume_number03,1.2499338409999998
2019-03-23,volume_number04,137.8196828800001
2019-03-24,volume_number03,0.21031847200000003
2019-03-24,volume_number04,112.2897742850003
2019-03-25,VVVP_NFS_186VOL03,0.00869611
2019-03-25,volume_number03,1.096715784
2019-03-25,volume_number04,151.78807312499987
2019-03-26,volume_number03,1.000543526
2019-03-26,volume_number04,172.95765440600053
2019-03-27,VVVP_NFS_186VOL01,0.043525004
2019-03-27,VVVP_NFS_186VOL04,0.6730507950000001
2019-03-27,volume_number03,0.07696138899999999
2019-03-27,volume_number04,154.1744947309999
2019-03-28,VVVP_NFS_186VOL01,0.004823056
2019-03-28,VVVP_NFS_186VOL04,0.080172094
2019-03-28,volume_number03,0.070852316
2019-03-28,volume_number04,162.81125293199983
2019-03-29,volume_number04,149.62658108700006
2019-03-30,volume_number04,141.57404460599983
2019-03-31,volume_number03,0.020947114
2019-03-31,volume_number04,123.06102528099998
2019-04-01,volume_number04,156.50739187499985
2019-04-02,volume_number03,0.291176672
2019-04-02,volume_number04,167.7321762810003
2019-04-03,VVVP_NFS_186VOL04,0.281162459
2019-04-03,volume_number04,133.22608689499975
2019-04-04,volume_number04,178.66131275099997
2019-04-05,VVVP_NFS_186VOL04,0.109186434
2019-04-05,volume_number04,163.6654024320007
2019-04-06,VVVP_NFS_186VOL03,42.140553945000015
2019-04-06,volume_number03,0.02314025
2019-04-06,volume_number04,70.80387073700012
2019-04-07,VVVP_NFS_186VOL03,0.06929157
2019-04-07,VVVP_NFS_186VOL04,0.21718573000000002
2019-04-07,volume_number04,108.04643295300012
2019-04-08,volume_number03,0.367656772
2019-04-08,volume_number04,164.44407433200067
2019-04-09,volume_number03,0.055286187
2019-04-09,volume_number04,177.7720712219999
2019-04-09,volume_number06,15.17666790399999
2019-04-10,volume_number04,0.2902329799999999
2019-04-10,volume_number06,100.57823649900023
2019-04-11,volume_number04,1.910846185
2019-04-11,volume_number06,165.74696015000006
2019-04-12,VVVP_NFS_186VOL01,0.280030636
2019-04-12,volume_number04,0.27817598499999996
2019-04-12,volume_number06,161.25906345399997
2019-04-13,volume_number03,0.016270431000000002
2019-04-13,volume_number06,239.92439059500086
2019-04-14,volume_number06,180.65723339700028
2019-04-15,volume_number04,0.198185075
2019-04-15,volume_number06,171.1270334790004
2019-04-16,VVVP_NFS_186VOL01,0.007042347000000003
2019-04-16,volume_number04,1.3739857690000001
2019-04-16,volume_number06,159.86516937699972
2019-04-17,VVVP_NFS_186VOL01,0.001785976
2019-04-17,VVVP_NFS_186VOL04,0.289054397
2019-04-17,volume_number03,0.012244466
2019-04-17,volume_number04,11.685800939999998
2019-04-17,volume_number06,44.48796930299995
2019-04-17,volume_number07,131.65431203999967
2019-04-18,VVVP_NFS_186VOL01,0.0022694000000000004
2019-04-18,volume_number03,0.253823246
2019-04-18,volume_number04,0.144876865
2019-04-18,volume_number06,0.056770978
2019-04-18,volume_number07,179.66885169299997
2019-04-19,VVVP_NFS_186VOL04,0.191405406
2019-04-19,volume_number03,0.062469477
2019-04-19,volume_number04,0.038085118
2019-04-19,volume_number06,0.12274303299999999
2019-04-19,volume_number07,134.878641104
2019-04-20,volume_number03,0.044371764
2019-04-20,volume_number04,0.093047048
2019-04-20,volume_number06,0.659830954
2019-04-20,volume_number07,138.25081302800007
2019-04-21,volume_number03,0.276929128
